2026-04-01 14:51:08.466 [info] 2026-03-14 17:46:56: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/truckers.py for TextDocument: file:///home/perrymckay1/truckers.py, InsertPosition: Ln:0, Col:0
2026-03-15 16:25:02: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:38, Col:9

2026-03-15 16:38:42: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:36, Col:212

2026-03-15 16:38:42: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:36, Col:212

2026-03-15 16:40:31: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/index.html, InsertPosition: Ln:0, Col:0

2026-03-15 16:40:31: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/index.html, InsertPosition: Ln:0, Col:0

2026-03-15 16:40:31: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/index.html, InsertPosition: Ln:0, Col:0

2026-03-15 16:40:31: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/index.html, InsertPosition: Ln:0, Col:0

2026-03-15 16:40:40: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/index.html, InsertPosition: Ln:208, Col:9

2026-03-15 16:40:40: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/index.html, InsertPosition: Ln:208, Col:9

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/edit_load.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/edit_load.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/edit_load.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/edit_truck.html for TextDocument: file:///home/perrymckay1/edit_truck.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/edit_truck.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:44: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/trucks.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/profile.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/profile.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/profile.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/profile.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/profile.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/profile.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/profile.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/profile.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/index.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-15 17:48:45: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/dashboard.html, InsertPosition: Ln:0, Col:0

2026-03-15 18:33:53: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/profile.html, InsertPosition: Ln:0, Col:0

2026-03-15 18:33:53: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/dashboard.html for TextDocument: file:///home/perrymckay1/profile.html, InsertPosition: Ln:0, Col:0

2026-03-15 18:59:43: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/profile.html, InsertPosition: Ln:117, Col:46

2026-03-15 19:18:06: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-15 19:34:32: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/profile.html for TextDocument: file:///home/perrymckay1/profile.html, InsertPosition: Ln:0, Col:0

2026-03-15 20:45:41: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/style.css for TextDocument: file:///home/perrymckay1/index.html, InsertPosition: Ln:149, Col:0

2026-03-15 20:56:02: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-15 20:56:02: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/loads.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0

2026-03-15 20:56:02: Accepted generated code with a RAG citation from repo -  and Filepath: /home/perrymckay1/trucks.html for TextDocument: file:///home/perrymckay1/loads.html, InsertPosition: Ln:0, Col:0
